Sigla,Código,City,1990,1991,1992,1993,1994,1995,1997,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
AL,2701704,Capela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2701803,Carneiros,0,1.945173455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,
AL,2701902,Chã Preta,0,0,0,0,6146.13,12306.05,28560.76,0,0,0,0,0,0,0,0,0,0,,20633.09,0,0,0,0
AL,2702009,Coité do Nóia,0.135597153,0.681263513,5.305856895,0,5052.24,41740.41,28567.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2702108,Colônia Leopoldina,0,0,0,0,0,0,348990.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AL,2702207,Coqueiro Seco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2702306,Coruripe,0,0,0,0,0,0,1687989.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2702355,Craíbas,0.07528,0.345585455,4.958215225,434.7999891,0,9708.26,17141.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2702405,Delmiro Gouveia,0.115279225,0,0,0,0,0,116118.3,0,0,0,0,0,0,0,157000,0,0,0,0,0,0,0,0
AL,2702504,Dois Riachos,0,0,0,0,0,6101.93,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2702553,Estrela de Alagoas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2702603,Feira Grande,0,0,0,964.5741855,0,40,95398.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2702702,Feliz Deserto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2702801,Flexeiras,0,0.545028175,3.418077091,475.1539418,8501.448665,22085.96,46741.4,0,0,0,0,0,0,0,0,38987.91,32989.77,,,,,,
AL,2702900,Girau do Ponciano,0,0,0,0,0,0,0,0,0,0,0,0,0,262948.53,0,0,0,0,,0,0,0,0
AL,2703007,Ibateguara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2703106,Igaci,0.153989331,0,11.64727273,148.7004836,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
AL,2703205,Igreja Nova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2703304,Inhapi,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0
AL,2703403,Jacaré dos Homens,0,0,0,0,2553.64,5090.16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2703502,Jacuípe,0,0,0,128.7878145,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2703601,Japaratinga,0.022727182,0.161818182,32.46841818,261.9381891,5560.22,17199.74,31384.43,0,0,0,,0,0,0,0,,,,0,0,0,,
AL,2703700,Jaramataia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
AL,2703759,Jequiá da Praia,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
AL,2703809,Joaquim Gomes,0,0,0,0,48452.36,80359.11,113796.84,0,0,0,342410.38,248305.16,348648.71,232463.1,0,0,0,0,,0,0,,0
AL,2703908,Jundiá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2704005,Junqueiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AL,2704104,Lagoa da Canoa,0.053831215,1.092923171,0.649652873,321.2471855,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
AL,2704203,Limoeiro de Anadia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373846.92,0,0,0,0,0,0
AL,2704302,Maceió,0,0,0,0,0,500,,2150875.46,5783822.92,3937595.44,5128567.61,3412394.65,1012961.84,1138477.6,961731.51,4477971.56,4534503.81,6344083.73,9075617.54,6148534.77,7194290.24,6838383.46,5614990.44
AL,2704401,Major Isidoro,0.011690909,2.829090909,13.37545269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17268.4,0
AL,2704500,Maragogi,0,0,0,0,8228.74,3126.83,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
AL,2704609,Maravilha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
AL,2704708,Marechal Deodoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2704807,Maribondo,0,2.223646495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2704906,Mar Vermelho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
AL,2705002,Mata Grande,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2705101,Matriz de Camaragibe,0,0,0,0,8786.97,25044.64,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
AL,2705200,Messias,0,0,0,0,0,0,0,0,0,0,0,0,0,31275,29163.53,34586.47,35686.46,56600.08,49889.2,87745.2,68057.15,69174.01,72935.88
AL,2705309,Minador do Negrão,0,0.352836364,11.10909091,33.57163636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
AL,2705408,Monteirópolis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0
AL,2705507,Murici,0.74060304,2.468737822,15.9380341,319.78952,8249.11,6839.3,72554.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2705606,Novo Lino,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2705705,Olho d'Água das Flores,0.100902145,0,8.571666371,191.8096655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2705804,Olho d'Água do Casado,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0
AL,2705903,Olho d'Água Grande,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2706000,Olivença,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
AL,2706109,Ouro Branco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2706208,Palestina,0,0,0,0,0,0,0,0,0,,0,,,,,,,,0,0,0,0,0
AL,2706307,Palmeira dos Índios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
AL,2706406,Pão de Açúcar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0
AL,2706422,Pariconha,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2706448,Paripueira,,,,0,0,0,0,0,0,,0,,,0,0,48822.11,29895,40772,16225,57000,99776,104680,74948
AL,2706505,Passo de Camaragibe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
AL,2706604,Paulo Jacinto,0.091489927,1.939382367,0,0,2821.91,7162.5,16300,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0
AL,2706703,Penedo,0,0,0,0,0,0,0,1064,2665.5,0,0,0,0,0,0,0,0,0,0,0,0,,
AL,2706802,Piaçabuçu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2706901,Pilar,1.499600429,3.592820651,114.7327342,2671.252451,54545.89,104346.1,281280.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2707008,Pindoba,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
AL,2707107,Piranhas,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2707206,Poço das Trincheiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
AL,2707305,Porto Calvo,0,0,0,0,0,107840.35,46610.66,0,0,0,0,484516.76,431011.15,629322.39,519446.09,0,0,90855.98,17569.96,211570,218267.99,0,0
AL,2707404,Porto de Pedras,0,0.198156727,3.846414182,1811.076796,13378.72,37873.76,22937.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2707503,Porto Real do Colégio,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
AL,2707602,Quebrangulo,0.011563636,3.755209284,0,85.45288727,1680.93,35217.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2707701,Rio Largo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148671.52,282294.2,319045.07,121603.18
AL,2707800,Roteiro,0,0,0,0,0,0,0,0,0,161803,0,0,0,0,0,0,0,4315.64,0,0,0,0,0
AL,2707909,Santa Luzia do Norte,0.158106105,2.752133716,0,117.0758109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
AL,2708006,Santana do Ipanema,0,0,0,0,15408.06,0,140887.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200
AL,2708105,Santana do Mundaú,0,0,0,0,0,19512.9,13689.98,,,,,,,0,0,0,0,,0,0,0,0,0
AL,2708204,São Brás,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
AL,2708303,São José da Laje,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2708402,São José da Tapera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2708501,São Luís do Quitunde,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0
AL,2708600,São Miguel dos Campos,0.037592138,0,15.52357247,719.1141818,0,0,80652.68,0,0,0,0,505126.98,0,0,0,0,0,0,0,0,0,0,0
AL,2708709,São Miguel dos Milagres,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2708808,São Sebastião,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2708907,Satuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2708956,Senador Rui Palmeira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2709004,Tanque d'Arca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2709103,Taquarana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2709152,Teotônio Vilela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AL,2709202,Traipu,0,0.731155855,0,37.76197091,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
AL,2709301,União dos Palmares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2709400,Viçosa,0,17.33205556,1.936005091,1632.362502,35435.54,65256.8,55417.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1300029,Alvarães,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1300060,Amaturá,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
AM,1300086,Anamã,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1300102,Anori,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1300144,Apuí,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1300201,Atalaia do Norte,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
AM,1300300,Autazes,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1300409,Barcelos,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,,0,0,10312.82,0,0
AM,1300508,Barreirinha,0,,0,0,0,0,,0,0,0,0,0,150,,0,0,0,0,0,0,0,0,0
AM,1300607,Benjamin Constant,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
AM,1300631,Beruri,0,0,,0,0,,,216615.11,465730.8,291341.21,377687.38,332805.28,,,7187.99,335270.4,0,0,0,0,0,0,0
AM,1300680,Boa Vista do Ramos,0,,0,0,,0,,0,0,0,0,0,,,0,,,,0,0,0,0,0
AM,1300706,Boca do Acre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0
AM,1300805,Borba,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1300839,Caapiranga,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AM,1300904,Canutama,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1301001,Carauari,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1301100,Careiro,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0
AM,1301159,Careiro da Várzea,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209836.48
AM,1301209,Coari,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1301308,Codajás,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,58580.99,0,0
AM,1301407,Eirunepé,0,0,0,0,0,0,,0,0,0,0,0,0,,579100.13,,,,725204.72,546679.36,0,0,0
AM,1301506,Envira,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1301605,Fonte Boa,,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
AM,1301654,Guajará,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1301704,Humaitá,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1301803,Ipixuna,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1948.1,1000,0,0,0
AM,1301852,Iranduba,0,,,0,0,0,,0,0,0,29699.01,0,0,0,0,0,0,0,0,0,0,0,0
AM,1301902,Itacoatiara,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
AM,1301951,Itamarati,0,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
AM,1302009,Itapiranga,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,59293.68,0,0,0,0
AM,1302108,Japurá,0,0,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
AM,1302207,Juruá,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,195000,410000,346500,0,0,0,0
AM,1302306,Jutaí,0,0,,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0
AM,1302405,Lábrea,,,,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
AM,1302504,Manacapuru,0,,,,,,,0,9011.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1302553,Manaquiri,0,,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1302603,Manaus,0,3.344362555,1.047679842,40.32739636,0,0,0,566385.03,1091425.96,4870825.38,4600337.98,5900539.3,5875123.31,7460747.08,8791070.35,19330516.08,12714014.92,17533719.41,7933957.69,32253429.63,16367956.55,8450513.96,10997541.79
AM,1302702,Manicoré,0,,0,0,0,,0,0,0,0,0,71543,81654.34,68458.92,19925,0,0,0,0,0,0,0,0
AM,1302801,Maraã,0,,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
AM,1302900,Maués,0,0,0,0,0,0,,0,0,2984514.21,44711,0,0,0,239508.9,347921.01,323726.44,266043.37,168123.91,329087.9,148815.8,119198.26,476078.72
AM,1303007,Nhamundá,0,,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0
AM,1303106,Nova Olinda do Norte,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1303205,Novo Airão,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,,0
AM,1303304,Novo Aripuanã,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
AM,1303403,Parintins,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,9760,,0
AM,1303502,Pauini,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,,0,0
AM,1303536,Presidente Figueiredo,,,0,0,0,0,,7692.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1303569,Rio Preto da Eva,0,,,0,0,0,0,111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM,1303601,Santa Isabel do Rio Negro,0,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0,,0,0
AM,1303700,Santo Antônio do Içá,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
AM,1303809,São Gabriel da Cachoeira,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
AM,1303908,São Paulo de Olivença,0,0,0,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
AM,1303957,São Sebastião do Uatumã,0,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
AM,1304005,Silves,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
AM,1304062,Tabatinga,0,,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0
AM,1304104,Tapauá,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
AM,1304203,Tefé,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
AM,1304237,Tonantins,0,,0,,,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0
AM,1304260,Uarini,,,,0,0,,,0,0,0,0,0,0,118018.04,0,0,0,0,,0,0,0,0
AM,1304302,Urucará,0,0,,,,,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0
AM,1304401,Urucurituba,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP,1600055,Serra do Navio,,,,0,0,0,0,0,0,0,0,0,0,0,149998.29,0,0,0,0,0,0,0,0
AP,1600105,Amapá,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0
AP,1600154,Pedra Branca do Amaparí,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0
AP,1600204,Calçoene,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP,1600212,Cutias,,,,0,0,0,0,0,0,,0,,,0,0,0,0,,,0,,,
AP,1600238,Ferreira Gomes,0,0,0,0,0,0,0,0,13892.11,13892.11,0,,,,62380,98869.9,152713.48,151610.03,257652.79,0,0,0,0
AP,1600253,Itaubal,,,,0,0,0,0,0,0,0,0,0,32274.39,0,0,0,,,,0,0,0,
AP,1600279,Laranjal do Jari,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0
AP,1600303,Macapá,0,0,0,0,313636.36,545373.54,,1460915.44,871589,710901.65,913894.9,1280049.44,1326524.87,2996.64,0,6614.5,0,0,0,7560,0,56529.96,0
AP,1600402,Mazagão,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0
AP,1600501,Oiapoque,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,0
AP,1600535,Porto Grande,,,,0,0,0,0,0,25060.47,33691.3,71555.93,62689.03,91982.7,6411.43,0,616016.6,310195.04,2000,0,0,0,0,0
AP,1600550,Pracuúba,,,,0,0,0,0,0,,,0,0,0,,0,0,0,0,,0,,0,0
AP,1600600,Santana,0,0,0,0,0,311495.39,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
AP,1600709,Tartarugalzinho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,,,
AP,1600808,Vitória do Jari,,,,,,,0,51257.71,60591.28,64654.42,,71733.24,65941.93,70175.35,100000,73158.6,114700,265561.89,0,0,0,0,0
BA,2900108,Abaíra,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0
BA,2900207,Abaré,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,230531.26,228788.44,,300971.21
BA,2900306,Acajutiba,0,0,0,0,0,0,0,0,0,0,0,0,5420.12,,0,,,,738.86,172.49,0,0,0
BA,2900355,Adustina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA,2900405,Água Fria,0,0,0,0,0,0,0,0,0,0,,159739.3299,110284.41,109810.92,0,0,0,0,0,0,0,0,0
BA,2900504,Érico Cardoso,0,0,0,0,2141.77,4983.62,5443.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA,2900603,Aiquara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0
BA,2900702,Alagoinhas,0,0,0,0,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703.86,5372.87,0,50384.84
BA,2900801,Alcobaça,0,0,0,0,0,0,0,182207.83,159470.33,199597.61,85572.98,0,0,0,0,0,0,0,0,0,0,0,0
BA,2900900,Almadina,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0
BA,2901007,Amargosa,0,0,0,0,0,0,,0,0,0,0,3274.25,117143.47,161747.48,34952.09,700,33.34,8992.88,0,0,0,0,0
BA,2901106,Amélia Rodrigues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA,2901155,América Dourada,0,0,0,0,0,0,0,38614.27,40407.82,42353.5,0,,0,0,0,0,0,0,0,0,0,0,0
